data,S_R3,LT_R3,Anno,Mese,day_of_week
2019-12-15,935.0,43817.4828,2019,12,Sunday
2019-12-16,770.0,26760.7893,2019,12,Monday
2019-12-17,861.0,28378.3451,2019,12,Tuesday
2019-12-18,766.0,29412.5384,2019,12,Wednesday
2019-12-19,863.0,32891.1548,2019,12,Thursday
2019-12-20,1103.0,43351.4949,2019,12,Friday
2019-12-21,1195.0,51718.751,2019,12,Saturday
2019-12-22,962.0,41961.7499,2019,12,Sunday
2019-12-23,898.0,39278.9845,2019,12,Monday
2019-12-24,368.0,15199.5564,2019,12,Tuesday
2019-12-25,430.0,18309.2812,2019,12,Wednesday
2019-12-26,953.0,39562.7981,2019,12,Thursday
2019-12-27,942.0,38080.1281,2019,12,Friday
2019-12-28,1071.0,42461.4799,2019,12,Saturday
2019-12-29,863.0,37738.0402,2019,12,Sunday
2019-12-30,841.0,35588.21,2019,12,Monday
2019-12-31,355.0,12774.916,2019,12,Tuesday
2020-01-01,961.0,43412.32979999999,2020,1,Wednesday
2020-01-02,867.0,35507.8815,2020,1,Thursday
2020-01-03,936.0,39908.02479999999,2020,1,Friday
2020-01-04,1093.0,47522.1754,2020,1,Saturday
2020-01-05,853.0,40297.8968,2020,1,Sunday
2020-01-06,643.0,29884.7213,2020,1,Monday
2020-01-07,534.0,19656.5698,2020,1,Tuesday
2020-01-08,551.0,20261.9039,2020,1,Wednesday
2020-01-09,615.0,23503.6648,2020,1,Thursday
2020-01-10,1023.0,41135.9564,2020,1,Friday
2020-01-11,1219.0,53462.3131,2020,1,Saturday
2020-01-12,920.0,42423.36,2020,1,Sunday
2020-01-13,596.0,22986.5475,2020,1,Monday
2020-01-14,617.0,23326.4052,2020,1,Tuesday
2020-01-15,635.0,25476.8962,2020,1,Wednesday
2020-01-16,727.0,29227.6796,2020,1,Thursday
2020-01-17,962.0,38075.3786,2020,1,Friday
2020-01-18,1143.0,50500.4423,2020,1,Saturday
2020-01-19,856.0,38287.578,2020,1,Sunday
2020-01-20,600.0,21992.8282,2020,1,Monday
2020-01-21,589.0,22940.911,2020,1,Tuesday
2020-01-22,618.0,25675.9209,2020,1,Wednesday
2020-01-23,822.0,30545.6039,2020,1,Thursday
2020-01-24,992.0,42305.9854,2020,1,Friday
2020-01-25,1167.0,49070.5537,2020,1,Saturday
2020-01-26,776.0,36956.3138,2020,1,Sunday
2020-01-27,604.0,24971.5907,2020,1,Monday
2020-01-28,639.0,23197.9622,2020,1,Tuesday
2020-01-29,674.0,25151.2044,2020,1,Wednesday
2020-01-30,638.0,25481.0675,2020,1,Thursday
2020-01-31,1007.0,40263.6178,2020,1,Friday
2020-02-01,1209.0,50224.4757,2020,2,Saturday
2020-02-02,944.0,38019.8714,2020,2,Sunday
2020-02-03,580.0,20518.955100000003,2020,2,Monday
2020-02-04,614.0,22977.7919,2020,2,Tuesday
2020-02-05,685.0,24948.9583,2020,2,Wednesday
2020-02-06,736.0,26989.4674,2020,2,Thursday
2020-02-07,990.0,38245.41069999999,2020,2,Friday
2020-02-08,1081.0,44792.0802,2020,2,Saturday
2020-02-09,866.0,36868.1796,2020,2,Sunday
2020-02-10,618.0,23164.5505,2020,2,Monday
2020-02-11,645.0,22963.0478,2020,2,Tuesday
2020-02-12,599.0,22200.815,2020,2,Wednesday
2020-02-13,756.0,29292.1489,2020,2,Thursday
2020-02-14,1136.0,48104.3402,2020,2,Friday
2020-02-15,1213.0,51323.7578,2020,2,Saturday
2020-02-16,935.0,42755.0816,2020,2,Sunday
2020-02-17,674.0,24472.0672,2020,2,Monday
2020-02-18,708.0,25043.081,2020,2,Tuesday
2020-02-19,640.0,24167.4797,2020,2,Wednesday
2020-02-20,809.0,31260.0113,2020,2,Thursday
2020-02-21,854.0,33892.266800000005,2020,2,Friday
2020-02-22,766.0,32135.943,2020,2,Saturday
2020-02-23,459.0,19306.5523,2020,2,Sunday
2020-02-24,402.0,15163.4602,2020,2,Monday
2020-02-25,464.0,18548.6973,2020,2,Tuesday
2020-02-26,464.0,19069.7794,2020,2,Wednesday
2020-02-27,566.0,23697.3618,2020,2,Thursday
2020-02-28,691.0,29252.4183,2020,2,Friday
2020-02-29,745.0,35310.7566,2020,2,Saturday
2020-03-01,663.0,29801.6257,2020,3,Sunday
2020-03-02,518.0,18062.142,2020,3,Monday
2020-03-03,554.0,21231.9996,2020,3,Tuesday
2020-03-04,517.0,18367.762,2020,3,Wednesday
2020-03-05,545.0,20141.0601,2020,3,Thursday
2020-03-06,719.0,29241.8868,2020,3,Friday
2020-03-07,811.0,31875.9595,2020,3,Saturday
2020-03-08,179.0,9469.0575,2020,3,Sunday
2020-03-09,216.0,7113.098999999999,2020,3,Monday
2020-03-10,174.0,6542.7873,2020,3,Tuesday
2020-03-11,152.0,5573.5176,2020,3,Wednesday
2020-04-01,392.3233577441078,16344.008305773667,2020,4,Wednesday
2020-05-01,335.0233276815776,21776.226883442094,2020,5,Friday
2020-05-02,404.0558802308803,27200.98521276539,2020,5,Saturday
2020-05-03,423.47475757575756,25422.435926200276,2020,5,Sunday
2020-05-04,312.30275264550244,16610.474380335596,2020,5,Monday
2020-05-05,317.1256492118993,18982.49761598359,2020,5,Tuesday
2020-05-06,316.48048677248687,18446.705954583605,2020,5,Wednesday
2020-05-07,202.0,14060.543699999998,2020,5,Thursday
2020-05-08,254.0,18705.596,2020,5,Friday
2020-05-09,246.0,20172.3242,2020,5,Saturday
2020-05-10,214.0,17053.595999999998,2020,5,Sunday
2020-05-11,212.0,14738.318,2020,5,Monday
2020-05-12,227.0,15588.4785,2020,5,Tuesday
2020-05-13,251.0,16548.084,2020,5,Wednesday
2020-05-14,254.0,16061.2809,2020,5,Thursday
2020-05-15,296.0,21646.8994,2020,5,Friday
2020-05-16,280.0,20109.2178,2020,5,Saturday
2020-05-17,257.0,17423.5201,2020,5,Sunday
2020-05-18,363.0,19963.9244,2020,5,Monday
2020-05-19,338.0,20792.1959,2020,5,Tuesday
2020-05-20,344.0,21068.575500000003,2020,5,Wednesday
2020-05-21,343.0,19428.346,2020,5,Thursday
2020-05-22,363.0,20178.9735,2020,5,Friday
2020-05-23,489.0,30535.7332,2020,5,Saturday
2020-05-24,403.0,24961.2657,2020,5,Sunday
2020-05-25,332.0,15887.9448,2020,5,Monday
2020-05-26,355.0,18002.256999999998,2020,5,Tuesday
2020-05-27,369.0,20415.0856,2020,5,Wednesday
2020-05-28,408.0,22800.491,2020,5,Thursday
2020-05-29,448.0,24230.5861,2020,5,Friday
2020-05-30,546.0,31739.9586,2020,5,Saturday
2020-05-31,488.0,29188.5685,2020,5,Sunday
2020-06-01,440.0,22762.7015,2020,6,Monday
2020-06-02,478.0,27025.3158,2020,6,Tuesday
2020-06-03,374.0,19308.9064,2020,6,Wednesday
2020-06-04,458.0,23412.8874,2020,6,Thursday
2020-06-05,478.0,25832.9848,2020,6,Friday
2020-06-06,579.0,30824.4202,2020,6,Saturday
2020-06-07,516.0,28677.7288,2020,6,Sunday
2020-06-08,475.0,23303.6489,2020,6,Monday
2020-06-09,407.0,23157.0752,2020,6,Tuesday
2020-06-10,501.0,26027.1361,2020,6,Wednesday
2020-06-11,474.0,24014.2567,2020,6,Thursday
2020-06-12,512.0,28734.2272,2020,6,Friday
2020-06-13,589.0,33024.0582,2020,6,Saturday
2020-06-14,499.0,29267.1211,2020,6,Sunday
2020-06-15,431.0,20934.0201,2020,6,Monday
2020-06-16,432.0,21065.6019,2020,6,Tuesday
2020-06-17,488.0,25532.073,2020,6,Wednesday
2020-06-18,486.0,25886.3857,2020,6,Thursday
2020-06-19,548.0,28421.2971,2020,6,Friday
2020-06-20,434.0,31063.4233,2020,6,Saturday
2020-06-21,478.0,26198.6137,2020,6,Sunday
2020-06-22,371.0,18340.7518,2020,6,Monday
2020-06-23,408.0,19642.0322,2020,6,Tuesday
2020-06-24,477.0,24527.1614,2020,6,Wednesday
2020-06-25,501.0,23772.693,2020,6,Thursday
2020-06-26,558.0,27844.0883,2020,6,Friday
2020-06-27,547.0,31036.9087,2020,6,Saturday
2020-06-28,495.0,27932.842,2020,6,Sunday
2020-06-29,416.0,20213.9546,2020,6,Monday
2020-06-30,434.0,21201.9332,2020,6,Tuesday
2020-07-01,453.0,21988.2026,2020,7,Wednesday
2020-07-02,471.0,22141.5082,2020,7,Thursday
2020-07-03,593.0,27751.6176,2020,7,Friday
2020-07-04,623.0,35129.65609999999,2020,7,Saturday
2020-07-05,488.0,25302.6515,2020,7,Sunday
2020-07-06,454.0,21681.0545,2020,7,Monday
2020-07-07,482.0,22412.2297,2020,7,Tuesday
2020-07-08,482.0,22849.5967,2020,7,Wednesday
2020-07-09,490.0,22766.9967,2020,7,Thursday
2020-07-10,577.0,26470.6155,2020,7,Friday
2020-07-11,600.0,32743.7964,2020,7,Saturday
2020-07-12,564.0,31671.8549,2020,7,Sunday
2020-07-13,453.0,21316.6646,2020,7,Monday
2020-07-14,469.0,21885.1591,2020,7,Tuesday
2020-07-15,528.0,26276.5881,2020,7,Wednesday
2020-07-16,570.0,27657.9905,2020,7,Thursday
2020-07-17,588.0,28812.4494,2020,7,Friday
2020-07-18,617.0,31397.0034,2020,7,Saturday
2020-07-19,590.0,29624.2835,2020,7,Sunday
2020-07-20,418.0,19796.8659,2020,7,Monday
2020-07-21,453.0,19854.4381,2020,7,Tuesday
2020-07-22,510.0,23517.9546,2020,7,Wednesday
2020-07-23,508.0,24610.5874,2020,7,Thursday
2020-07-24,581.0,30715.1404,2020,7,Friday
2020-07-25,600.0,30641.709,2020,7,Saturday
2020-07-26,566.0,29936.9245,2020,7,Sunday
2020-07-27,444.0,21109.4625,2020,7,Monday
2020-07-28,467.0,22107.1879,2020,7,Tuesday
2020-07-29,475.0,22526.4655,2020,7,Wednesday
2020-07-30,509.0,22778.3129,2020,7,Thursday
2020-07-31,584.0,28018.4982,2020,7,Friday
2020-08-01,626.0,33192.9752,2020,8,Saturday
2020-08-02,588.0,29991.647,2020,8,Sunday
2020-08-03,512.0,24374.1449,2020,8,Monday
2020-08-04,478.0,22786.6968,2020,8,Tuesday
2020-08-05,458.0,21944.9202,2020,8,Wednesday
2020-08-06,540.0,26493.3305,2020,8,Thursday
2020-08-07,575.0,29266.1712,2020,8,Friday
2020-08-08,550.0,28670.8317,2020,8,Saturday
2020-08-09,505.0,25017.6402,2020,8,Sunday
2020-08-10,545.0,26265.2719,2020,8,Monday
2020-08-11,512.0,24683.5232,2020,8,Tuesday
2020-08-12,390.0,23397.2347,2020,8,Wednesday
2020-08-13,469.0,22994.8488,2020,8,Thursday
2020-08-14,597.0,29482.7071,2020,8,Friday
2020-08-15,322.0,16816.3275,2020,8,Saturday
2020-08-16,566.0,30331.2569,2020,8,Sunday
2020-08-17,553.0,26394.7061,2020,8,Monday
2020-08-18,530.0,25173.0521,2020,8,Tuesday
2020-08-19,580.0,27409.9014,2020,8,Wednesday
2020-08-20,530.0,24340.4028,2020,8,Thursday
2020-08-21,588.0,28490.6398,2020,8,Friday
2020-08-22,640.0,31131.1966,2020,8,Saturday
2020-08-23,596.0,32273.4307,2020,8,Sunday
2020-08-24,541.0,23300.1797,2020,8,Monday
2020-08-25,506.0,24050.1051,2020,8,Tuesday
2020-08-26,571.0,27751.6176,2020,8,Wednesday
2020-08-27,588.0,26627.5968,2020,8,Thursday
2020-08-28,700.0,33479.101599999995,2020,8,Friday
2020-08-29,755.0,39955.3546,2020,8,Saturday
2020-08-30,708.0,37399.3389,2020,8,Sunday
2020-08-31,627.0,27913.9679,2020,8,Monday
2020-09-01,608.0,25999.3412,2020,9,Tuesday
2020-09-02,666.0,30455.1982,2020,9,Wednesday
2020-09-03,633.0,29720.5538,2020,9,Thursday
2020-09-04,778.0,38479.6643,2020,9,Friday
2020-09-05,786.0,40797.5442,2020,9,Saturday
2020-09-06,695.0,36515.3124,2020,9,Sunday
2020-09-07,579.0,27575.1014,2020,9,Monday
2020-09-08,552.0,26977.4904,2020,9,Tuesday
2020-09-09,626.0,29330.434,2020,9,Wednesday
2020-09-10,693.0,36456.37729999999,2020,9,Thursday
2020-09-11,769.0,39696.8166,2020,9,Friday
2020-09-12,819.0,44204.0508,2020,9,Saturday
2020-09-13,706.0,39481.27189999999,2020,9,Sunday
2020-09-14,640.0,30065.6566,2020,9,Monday
2020-09-15,595.0,26004.7102,2020,9,Tuesday
2020-09-16,583.0,26906.537,2020,9,Wednesday
2020-09-17,704.0,32565.1739,2020,9,Thursday
2020-09-18,745.0,35499.9106,2020,9,Friday
2020-09-19,903.0,46946.2882,2020,9,Saturday
2020-09-20,793.0,40244.9089,2020,9,Sunday
2020-09-21,534.0,23820.0228,2020,9,Monday
2020-09-22,614.0,29018.4951,2020,9,Tuesday
2020-09-23,624.0,28637.0483,2020,9,Wednesday
2020-09-24,662.0,30729.0172,2020,9,Thursday
2020-09-25,679.0,28699.2874,2020,9,Friday
2020-09-26,929.0,48442.2981,2020,9,Saturday
2020-09-27,685.0,33937.6968,2020,9,Sunday
2020-09-28,580.0,25224.7597,2020,9,Monday
2020-09-29,580.0,24487.596,2020,9,Tuesday
2020-09-30,655.0,28991.1132,2020,9,Wednesday
2020-10-01,623.0,27676.0799,2020,10,Thursday
2020-10-02,825.0,37574.8226,2020,10,Friday
2020-10-03,971.0,45613.785,2020,10,Saturday
2020-10-04,714.0,35699.0179,2020,10,Sunday
2020-10-05,614.0,21180.8289,2020,10,Monday
2020-10-06,583.0,23784.5048,2020,10,Tuesday
2020-10-07,695.0,27180.0256,2020,10,Wednesday
2020-10-08,632.0,27161.9362,2020,10,Thursday
2020-10-09,855.0,37866.318,2020,10,Friday
2020-10-10,937.0,48672.8347,2020,10,Saturday
2020-10-11,647.0,33295.5644,2020,10,Sunday
2020-10-12,584.0,25241.5688,2020,10,Monday
2020-10-13,561.0,24592.3328,2020,10,Tuesday
2020-10-14,618.0,27583.5679,2020,10,Wednesday
2020-10-15,745.0,30835.7777,2020,10,Thursday
2020-10-16,846.0,40386.5679,2020,10,Friday
2020-10-17,907.0,47165.6738,2020,10,Saturday
2020-10-18,702.0,35036.9789,2020,10,Sunday
2020-10-19,502.0,22357.6311,2020,10,Monday
2020-10-20,505.0,21886.8524,2020,10,Tuesday
2020-10-21,573.0,26642.217,2020,10,Wednesday
2020-10-22,700.0,29100.6408,2020,10,Thursday
2020-10-23,709.0,33602.8777,2020,10,Friday
2020-10-24,784.0,43345.0108,2020,10,Saturday
2020-10-25,688.0,34952.726899999994,2020,10,Sunday
2020-10-26,462.0,20228.74,2020,10,Monday
2020-10-27,439.0,20891.9767,2020,10,Tuesday
2020-10-28,533.0,25349.4857,2020,10,Wednesday
2020-10-29,514.0,24862.3935,2020,10,Thursday
2020-10-30,640.0,31605.1554,2020,10,Friday
2020-10-31,724.0,42557.5024,2020,10,Saturday
2020-11-01,724.0,28938.6622,2020,11,Sunday
2020-11-02,502.0,23129.3629,2020,11,Monday
2020-11-03,511.0,24455.5885,2020,11,Tuesday
2020-11-04,512.0,23698.9312,2020,11,Wednesday
2020-11-05,538.0,26483.6663,2020,11,Thursday
2020-11-06,585.0,29851.5987,2020,11,Friday
2020-11-07,632.0,36301.1719,2020,11,Saturday
2020-11-08,489.0,27913.4723,2020,11,Sunday
2020-11-09,404.0,19667.2665,2020,11,Monday
2020-11-10,485.0,23931.8632,2020,11,Tuesday
2020-11-11,523.0,26175.2792,2020,11,Wednesday
2020-11-12,502.0,27237.1435,2020,11,Thursday
2020-11-13,671.0,35980.2709,2020,11,Friday
2020-11-14,709.0,44233.0434,2020,11,Saturday
2020-11-15,264.0,15145.535999999998,2020,11,Sunday
2020-11-16,388.0,19292.882,2020,11,Monday
2020-11-17,377.0,19744.3736,2020,11,Tuesday
2020-11-18,387.0,21509.8247,2020,11,Wednesday
2020-11-19,419.0,21043.2173,2020,11,Thursday
2020-11-20,534.0,30114.1428,2020,11,Friday
2020-11-21,478.0,29604.6247,2020,11,Saturday
2020-11-22,332.0,22835.183,2020,11,Sunday
2020-11-23,396.0,19186.6584,2020,11,Monday
2020-11-24,434.0,22669.1157,2020,11,Tuesday
2020-11-25,422.0,24197.6287,2020,11,Wednesday
2020-11-26,453.0,24242.3153,2020,11,Thursday
2020-11-27,565.0,32917.8346,2020,11,Friday
2020-11-28,499.0,33004.895,2020,11,Saturday
2020-11-29,353.0,20166.4596,2020,11,Sunday
2020-11-30,428.0,21681.1371,2020,11,Monday
2020-12-01,411.0,21613.6116,2020,12,Tuesday
2020-12-02,400.0,20301.9236,2020,12,Wednesday
2020-12-03,456.0,24946.6042,2020,12,Thursday
2020-12-04,515.0,31197.8135,2020,12,Friday
2020-12-05,483.0,28516.9479,2020,12,Saturday
2020-12-06,613.0,36955.3226,2020,12,Sunday
2020-12-07,622.0,35506.023,2020,12,Monday
2020-12-08,534.0,30800.2597,2020,12,Tuesday
2020-12-09,473.0,22815.0286,2020,12,Wednesday
2020-12-10,535.0,27522.1135,2020,12,Thursday
2020-12-11,652.0,36441.881,2020,12,Friday
2020-12-12,739.0,45389.8564,2020,12,Saturday
2020-12-13,597.0,35285.2745,2020,12,Sunday
2020-12-14,466.0,22907.9536,2020,12,Monday
2020-12-15,524.0,27430.7166,2020,12,Tuesday
2020-12-16,586.0,30699.6942,2020,12,Wednesday
2020-12-17,564.0,30360.5799,2020,12,Thursday
2020-12-18,732.0,41854.4112,2020,12,Friday
2020-12-19,788.0,49523.656,2020,12,Saturday
2020-12-20,575.0,32025.3829,2020,12,Sunday
2020-12-21,555.0,28331.0566,2020,12,Monday
2020-12-22,601.0,32175.5497,2020,12,Tuesday
2020-12-23,702.0,39360.3455,2020,12,Wednesday
2020-12-24,95.0,4390.561699999999,2020,12,Thursday
2020-12-25,570.7348875661379,32645.377158460164,2020,12,Friday
2020-12-26,599.9798333333333,38773.7883854537,2020,12,Saturday
2020-12-27,251.0,15991.1535,2020,12,Sunday
2020-12-28,167.0,11669.6454,2020,12,Monday
2020-12-29,477.0,28600.663,2020,12,Tuesday
2020-12-30,510.0,35291.841199999995,2020,12,Wednesday
2020-12-31,144.0,8614.6431,2020,12,Thursday
2021-01-01,49.0,3118.976,2021,1,Friday
2021-01-02,274.0,20071.9652,2021,1,Saturday
2021-01-03,337.0,20767.6637,2021,1,Sunday
2021-01-04,609.0,35995.5106,2021,1,Monday
2021-01-05,367.0,23857.1515,2021,1,Tuesday
2021-01-06,495.23842592592564,25637.98861617597,2021,1,Wednesday
2021-01-07,541.0,28793.2449,2021,1,Thursday
2021-01-08,695.0,38518.1972,2021,1,Friday
2021-01-09,513.0,34475.5054,2021,1,Saturday
2021-01-10,363.0,20618.2816,2021,1,Sunday
2021-01-11,439.0,22478.8466,2021,1,Monday
2021-01-12,422.0,23779.0532,2021,1,Tuesday
2021-01-13,437.0,23525.719,2021,1,Wednesday
2021-01-14,458.0,24848.145,2021,1,Thursday
2021-01-15,606.0,35243.4789,2021,1,Friday
2021-01-16,606.0,36580.9794,2021,1,Saturday
2021-01-17,371.0,22791.6528,2021,1,Sunday
2021-01-18,446.0,22829.8553,2021,1,Monday
2021-01-19,453.0,24138.5284,2021,1,Tuesday
2021-01-20,453.0,23844.9267,2021,1,Wednesday
2021-01-21,470.0,25696.034,2021,1,Thursday
2021-01-22,533.0,33213.5013,2021,1,Friday
2021-01-23,625.0,38839.9655,2021,1,Saturday
2021-01-24,411.0,24915.1749,2021,1,Sunday
2021-01-25,418.0,20262.2756,2021,1,Monday
2021-01-26,452.0,23771.8257,2021,1,Tuesday
2021-01-27,500.0,27375.3333,2021,1,Wednesday
2021-01-28,491.0,25646.5979,2021,1,Thursday
2021-01-29,619.0,35492.972200000004,2021,1,Friday
2021-01-30,615.0,38114.4897,2021,1,Saturday
2021-01-31,535.0,30379.6605,2021,1,Sunday
2021-02-01,548.0,24934.1316,2021,2,Monday
2021-02-02,514.0,24359.3182,2021,2,Tuesday
2021-02-03,544.0,26386.6526,2021,2,Wednesday
2021-02-04,538.0,27754.6325,2021,2,Thursday
2021-02-05,701.0,36772.4049,2021,2,Friday
2021-02-06,804.0,46085.1832,2021,2,Saturday
2021-02-07,654.0,34453.7403,2021,2,Sunday
2021-02-08,504.0,24029.5377,2021,2,Monday
2021-02-09,526.0,26048.9012,2021,2,Tuesday
2021-02-10,534.0,25647.8782,2021,2,Wednesday
2021-02-11,625.0,29862.8323,2021,2,Thursday
2021-02-12,665.0,37259.621,2021,2,Friday
2021-02-13,736.0,42396.1433,2021,2,Saturday
2021-02-14,708.0,42987.35279999999,2021,2,Sunday
2021-02-15,498.0,22443.8242,2021,2,Monday
2021-02-16,576.0,26102.2608,2021,2,Tuesday
2021-02-17,528.0,26061.4977,2021,2,Wednesday
2021-02-18,572.0,27936.6416,2021,2,Thursday
2021-02-19,691.0,37047.4216,2021,2,Friday
2021-02-20,833.0,50197.1351,2021,2,Saturday
2021-02-21,481.0,27001.8574,2021,2,Sunday
2021-02-22,439.0,20073.2455,2021,2,Monday
2021-02-23,468.0,21863.1049,2021,2,Tuesday
2021-02-24,495.0,23522.5389,2021,2,Wednesday
2021-02-25,547.0,28417.4975,2021,2,Thursday
2021-02-26,676.0,34561.9876,2021,2,Friday
2021-02-27,721.0,43391.4733,2021,2,Saturday
2021-02-28,539.0,28979.9622,2021,2,Sunday
2021-03-01,493.0,22719.2539,2021,3,Monday
2021-03-02,530.0,26324.1244,2021,3,Tuesday
2021-03-03,465.0,22697.241,2021,3,Wednesday
2021-03-04,542.0,26029.4076,2021,3,Thursday
2021-03-05,668.0,36651.4372,2021,3,Friday
2021-03-06,626.0,36577.88189999999,2021,3,Saturday
2021-03-07,485.0,27081.6903,2021,3,Sunday
2021-03-08,484.0,24326.9803,2021,3,Monday
2021-03-09,496.0,23992.409,2021,3,Tuesday
2021-03-10,513.0,25274.9805,2021,3,Wednesday
2021-03-11,535.0,27207.201,2021,3,Thursday
2021-03-12,710.0,38295.425,2021,3,Friday
2021-03-13,725.0,42353.0674,2021,3,Saturday
2021-03-14,581.0,32855.3064,2021,3,Sunday
2021-03-15,286.0,12666.9165,2021,3,Monday
2021-03-16,348.0,17899.833000000002,2021,3,Tuesday
2021-03-17,337.0,16586.3691,2021,3,Wednesday
2021-03-18,414.0,21848.6912,2021,3,Thursday
2021-03-19,489.0,27173.4589,2021,3,Friday
2021-03-20,495.0,28193.2798,2021,3,Saturday
2021-03-21,326.0,18214.126,2021,3,Sunday
2021-03-22,378.0,17788.777299999998,2021,3,Monday
2021-03-23,406.0,20377.1309,2021,3,Tuesday
2021-03-24,430.0,21473.1916,2021,3,Wednesday
2021-03-25,451.0,22332.7272,2021,3,Thursday
2021-03-26,511.0,28801.8766,2021,3,Friday
2021-03-27,542.0,32619.4421,2021,3,Saturday
2021-03-28,415.0,24882.6305,2021,3,Sunday
2021-03-29,386.0,18167.9113,2021,3,Monday
2021-03-30,483.0,24192.0945,2021,3,Tuesday
2021-03-31,442.0,22797.5587,2021,3,Wednesday
2021-04-01,540.0,28261.7965,2021,4,Thursday
2021-04-02,480.0,26712.2618,2021,4,Friday
2021-04-03,472.0,25757.8188,2021,4,Saturday
2021-04-04,499.21894372294383,28768.877709014796,2021,4,Sunday
2021-04-05,491.4373095238095,23690.421564364584,2021,4,Monday
2021-04-06,445.0,22046.2291,2021,4,Tuesday
2021-04-07,456.0,23959.369,2021,4,Wednesday
2021-04-08,487.0,23383.3992,2021,4,Thursday
2021-04-09,584.0,32815.4106,2021,4,Friday
2021-04-10,520.0,38752.1617,2021,4,Saturday
2021-04-11,409.0,23981.6297,2021,4,Sunday
2021-04-12,500.0,24023.8383,2021,4,Monday
2021-04-13,539.0,28276.6232,2021,4,Tuesday
2021-04-14,494.0,26338.6207,2021,4,Wednesday
2021-04-15,565.0,30023.1589,2021,4,Thursday
2021-04-16,676.0,37452.4094,2021,4,Friday
2021-04-17,748.0,46608.7846,2021,4,Saturday
2021-04-18,531.0,31525.6942,2021,4,Sunday
2021-04-19,501.0,24444.3962,2021,4,Monday
2021-04-20,496.0,24918.0246,2021,4,Tuesday
2021-04-21,547.0,27871.5115,2021,4,Wednesday
2021-04-22,563.0,28128.604,2021,4,Thursday
2021-04-23,683.0,39297.8173,2021,4,Friday
2021-04-24,759.0,44411.3768,2021,4,Saturday
2021-04-25,570.0,33533.7002,2021,4,Sunday
2021-04-26,532.0,25861.9361,2021,4,Monday
2021-04-27,497.0,24587.0877,2021,4,Tuesday
2021-04-28,499.0,26054.7245,2021,4,Wednesday
2021-04-29,568.0,28683.5934,2021,4,Thursday
2021-04-30,768.0,41982.8542,2021,4,Friday
2021-05-01,705.0,42952.826,2021,5,Saturday
2021-05-02,696.0,40081.5674,2021,5,Sunday
2021-05-03,505.0,23957.5931,2021,5,Monday
2021-05-04,532.0,26896.1707,2021,5,Tuesday
2021-05-05,560.0,27125.84,2021,5,Wednesday
2021-05-06,542.0,28044.3933,2021,5,Thursday
2021-05-07,646.0,35462.4515,2021,5,Friday
2021-05-08,731.0,42337.8277,2021,5,Saturday
2021-05-09,656.0,38807.5037,2021,5,Sunday
2021-05-10,493.0,24039.3258,2021,5,Monday
2021-05-11,492.0,24893.7815,2021,5,Tuesday
2021-05-12,15.0,1217.937,2021,5,Wednesday
2021-05-13,1062.0,53163.2185,2021,5,Thursday
