data,S_R5,LT_R5,Anno,Mese,day_of_week
2018-11-22,806.0,27034.2779,2018,11,Thursday
2018-11-23,1052.0,37623.3914,2018,11,Friday
2018-11-24,1269.0,49084.5131,2018,11,Saturday
2018-11-25,975.0,37712.9298,2018,11,Sunday
2018-11-26,597.0,19756.4332,2018,11,Monday
2018-11-27,675.0,24011.2418,2018,11,Tuesday
2018-11-28,718.0,26933.9189,2018,11,Wednesday
2018-11-29,652.0,24520.8838,2018,11,Thursday
2018-11-30,1001.0,38596.0064,2018,11,Friday
2018-12-01,1285.0,48371.4273,2018,12,Saturday
2018-12-02,921.0,37356.2217,2018,12,Sunday
2018-12-03,619.0,21050.8991,2018,12,Monday
2018-12-04,686.0,23387.1162,2018,12,Tuesday
2018-12-05,758.0,26467.6006,2018,12,Wednesday
2018-12-06,746.0,25454.016,2018,12,Thursday
2018-12-07,981.0,34857.860799999995,2018,12,Friday
2018-12-08,1062.0,39490.8948,2018,12,Saturday
2018-12-09,806.0,34794.011,2018,12,Sunday
2018-12-10,556.0,18744.005,2018,12,Monday
2018-12-11,687.0,25405.2407,2018,12,Tuesday
2018-12-12,729.0,25511.5882,2018,12,Wednesday
2018-12-13,676.0,22986.4236,2018,12,Thursday
2018-12-14,1052.0,39000.9942,2018,12,Friday
2018-12-15,1090.0,41974.7594,2018,12,Saturday
2018-12-16,924.0,37357.8324,2018,12,Sunday
2018-12-17,648.0,23206.1809,2018,12,Monday
2018-12-18,775.0,27336.2635,2018,12,Tuesday
2018-12-19,805.0,27450.5819,2018,12,Wednesday
2018-12-20,934.0,33464.2749,2018,12,Thursday
2018-12-21,1061.0,40568.3705,2018,12,Friday
2018-12-22,1036.0,42791.7147,2018,12,Saturday
2018-12-23,841.0,34691.0501,2018,12,Sunday
2018-12-24,364.0,13774.7064,2018,12,Monday
2018-12-25,324.0,12647.753299999998,2018,12,Tuesday
2018-12-26,742.0,28577.2872,2018,12,Wednesday
2018-12-27,745.0,25866.1074,2018,12,Thursday
2018-12-28,890.0,35063.287,2018,12,Friday
2018-12-29,1046.0,39795.1106,2018,12,Saturday
2018-12-30,770.0,32428.8839,2018,12,Sunday
2018-12-31,353.0,12515.1803,2018,12,Monday
2019-01-01,723.0,35877.103500000005,2019,1,Tuesday
2019-01-02,743.0,27608.637,2019,1,Wednesday
2019-01-03,771.0,27782.0557,2019,1,Thursday
2019-01-04,913.0,34838.7802,2019,1,Friday
2019-01-05,1041.0,40475.7346,2019,1,Saturday
2019-01-06,804.0,34984.4453,2019,1,Sunday
2019-01-07,590.0,20393.2792,2019,1,Monday
2019-01-08,587.0,19565.8337,2019,1,Tuesday
2019-01-09,683.0,25295.2175,2019,1,Wednesday
2019-01-10,734.0,27379.0916,2019,1,Thursday
2019-01-11,941.0,34963.75399999999,2019,1,Friday
2019-01-12,1166.0,45157.6265,2019,1,Saturday
2019-01-13,878.0,35618.6894,2019,1,Sunday
2019-01-14,632.0,23107.0609,2019,1,Monday
2019-01-15,674.0,23702.2765,2019,1,Tuesday
2019-01-16,672.0,24631.8982,2019,1,Wednesday
2019-01-17,767.0,27577.4142,2019,1,Thursday
2019-01-18,957.0,37089.0933,2019,1,Friday
2019-01-19,1140.0,44348.105200000005,2019,1,Saturday
2019-01-20,904.0,37173.4279,2019,1,Sunday
2019-01-21,663.0,24144.4756,2019,1,Monday
2019-01-22,575.0,21217.2968,2019,1,Tuesday
2019-01-23,614.0,22593.7845,2019,1,Wednesday
2019-01-24,747.0,26954.7754,2019,1,Thursday
2019-01-25,909.0,34156.586800000005,2019,1,Friday
2019-01-26,1196.0,47426.2768,2019,1,Saturday
2019-01-27,840.0,33627.8229,2019,1,Sunday
2019-01-28,626.0,21025.7474,2019,1,Monday
2019-01-29,648.0,21300.1859,2019,1,Tuesday
2019-01-30,562.0,18994.4895,2019,1,Wednesday
2019-01-31,656.0,24518.2406,2019,1,Thursday
2019-02-01,735.0,27891.542,2019,2,Friday
2019-02-02,1155.0,44674.5404,2019,2,Saturday
2019-02-03,1027.0,34625.754799999995,2019,2,Sunday
2019-02-04,720.0,24609.8853,2019,2,Monday
2019-02-05,667.0,22112.9699,2019,2,Tuesday
2019-02-06,744.0,26183.7044,2019,2,Wednesday
2019-02-07,743.0,25878.3322,2019,2,Thursday
2019-02-08,473.0,37442.3322,2019,2,Friday
2019-02-09,1195.0,47177.7747,2019,2,Saturday
2019-02-10,940.0,38310.6647,2019,2,Sunday
2019-02-11,640.0,21744.863,2019,2,Monday
2019-02-12,678.0,23183.1355,2019,2,Tuesday
2019-02-13,673.0,24729.1184,2019,2,Wednesday
2019-02-14,857.0,30683.050300000003,2019,2,Thursday
2019-02-15,942.0,33893.1754,2019,2,Friday
2019-02-16,1091.0,43505.7091,2019,2,Saturday
2019-02-17,991.0,39923.884,2019,2,Sunday
2019-02-18,671.0,22303.3629,2019,2,Monday
2019-02-19,669.0,24831.7076,2019,2,Tuesday
2019-02-20,849.0,30223.4226,2019,2,Wednesday
2019-02-21,878.0,30111.9539,2019,2,Thursday
2019-02-22,996.0,37277.9582,2019,2,Friday
2019-02-23,1131.0,43589.0938,2019,2,Saturday
2019-02-24,887.0,36983.0349,2019,2,Sunday
2019-02-25,750.0,22057.1736,2019,2,Monday
2019-02-26,717.0,23333.6327,2019,2,Tuesday
2019-02-27,874.0,27597.5686,2019,2,Wednesday
2019-02-28,886.0,28048.2755,2019,2,Thursday
2019-03-01,1016.0,33333.5604,2019,3,Friday
2019-03-02,1246.0,43405.8457,2019,3,Saturday
2019-03-03,971.0,35090.7928,2019,3,Sunday
2019-03-04,753.0,26143.726,2019,3,Monday
2019-03-05,854.0,30153.0474,2019,3,Tuesday
2019-03-06,685.0,23307.3659,2019,3,Wednesday
2019-03-07,745.0,24607.8203,2019,3,Thursday
2019-03-08,1064.0,39856.152,2019,3,Friday
2019-03-09,1235.0,47695.51149999999,2019,3,Saturday
2019-03-10,963.0,37476.4047,2019,3,Sunday
2019-03-11,617.0,20937.9023,2019,3,Monday
2019-03-12,663.0,22457.8662,2019,3,Tuesday
2019-03-13,756.0,25726.6786,2019,3,Wednesday
2019-03-14,712.0,25022.7614,2019,3,Thursday
2019-03-15,1023.0,37456.0438,2019,3,Friday
2019-03-16,1055.0,39566.1847,2019,3,Saturday
2019-03-17,1057.0,42193.319,2019,3,Sunday
2019-03-18,665.0,21178.227,2019,3,Monday
2019-03-19,699.0,26072.4422,2019,3,Tuesday
2019-03-20,746.0,25175.5301,2019,3,Wednesday
2019-03-21,801.0,29162.343,2019,3,Thursday
2019-03-22,1026.0,37940.9471,2019,3,Friday
2019-03-23,1133.0,43256.4223,2019,3,Saturday
2019-03-24,1080.0,41960.8413,2019,3,Sunday
2019-03-25,726.0,23289.5243,2019,3,Monday
2019-03-26,722.0,23957.0149,2019,3,Tuesday
2019-03-27,754.0,25438.8176,2019,3,Wednesday
2019-03-28,854.0,30147.5545,2019,3,Thursday
2019-03-29,1013.0,34403.065200000005,2019,3,Friday
2019-03-30,1243.0,46497.43979999999,2019,3,Saturday
2019-03-31,970.0,39474.3748,2019,3,Sunday
2019-04-01,710.0,24188.2123,2019,4,Monday
2019-04-02,707.0,24314.4664,2019,4,Tuesday
2019-04-03,780.0,24354.4861,2019,4,Wednesday
2019-04-04,717.0,25915.9152,2019,4,Thursday
2019-04-05,952.0,33518.2127,2019,4,Friday
2019-04-06,1184.0,44527.3885,2019,4,Saturday
2019-04-07,940.0,35409.463599999995,2019,4,Sunday
2019-04-08,623.0,19892.6819,2019,4,Monday
2019-04-09,697.0,22890.112,2019,4,Tuesday
2019-04-10,635.0,21446.7183,2019,4,Wednesday
2019-04-11,811.0,28165.1958,2019,4,Thursday
2019-04-12,978.0,37419.8237,2019,4,Friday
2019-04-13,1157.0,44710.3062,2019,4,Saturday
2019-04-14,865.0,35872.8083,2019,4,Sunday
2019-04-15,699.0,21814.3709,2019,4,Monday
2019-04-16,755.0,26990.6651,2019,4,Tuesday
2019-04-17,897.0,30482.291,2019,4,Wednesday
2019-04-18,1053.0,33588.216199999995,2019,4,Thursday
2019-04-19,1054.0,38761.7433,2019,4,Friday
2019-04-20,1171.0,42544.4516,2019,4,Saturday
2019-04-21,514.0,19166.2975,2019,4,Sunday
2019-04-22,849.0,32098.8969,2019,4,Monday
2019-04-23,760.0,26110.1904,2019,4,Tuesday
2019-04-24,912.0,32909.657199999994,2019,4,Wednesday
2019-04-25,877.0,33267.5217,2019,4,Thursday
2019-04-26,940.0,32932.1244,2019,4,Friday
2019-04-27,1103.0,39924.2144,2019,4,Saturday
2019-04-28,954.0,34299.4435,2019,4,Sunday
2019-04-29,770.0,23427.012,2019,4,Monday
2019-04-30,910.0,31904.6217,2019,4,Tuesday
2019-05-01,842.0,29625.7703,2019,5,Wednesday
2019-05-02,712.0,23680.4701,2019,5,Thursday
2019-05-03,878.0,30060.5767,2019,5,Friday
2019-05-04,1224.0,45424.8788,2019,5,Saturday
2019-05-05,844.0,34812.5134,2019,5,Sunday
2019-05-06,701.0,23346.3531,2019,5,Monday
2019-05-07,660.0,22916.5853,2019,5,Tuesday
2019-05-08,715.0,25100.0337,2019,5,Wednesday
2019-05-09,713.0,23641.1112,2019,5,Thursday
2019-05-10,1091.0,37669.6061,2019,5,Friday
2019-05-11,1265.0,45345.9958,2019,5,Saturday
2019-05-12,977.0,37767.4458,2019,5,Sunday
2019-05-13,726.0,23630.9101,2019,5,Monday
2019-05-14,761.0,25243.7164,2019,5,Tuesday
2019-05-15,736.0,24550.2894,2019,5,Wednesday
2019-05-16,978.0,28899.8402,2019,5,Thursday
2019-05-17,1077.0,40321.02479999999,2019,5,Friday
2019-05-18,1248.0,44449.1663,2019,5,Saturday
2019-05-19,851.0,35219.1945,2019,5,Sunday
2019-05-20,677.0,21730.6971,2019,5,Monday
2019-05-21,794.0,27106.429,2019,5,Tuesday
2019-05-22,698.0,24005.1294,2019,5,Wednesday
2019-05-23,812.0,27714.1585,2019,5,Thursday
2019-05-24,1040.0,37575.7725,2019,5,Friday
2019-05-25,1258.0,47491.4895,2019,5,Saturday
2019-05-26,914.0,37917.6126,2019,5,Sunday
2019-05-27,857.0,26206.5433,2019,5,Monday
2019-05-28,775.0,25677.2425,2019,5,Tuesday
2019-05-29,903.0,28190.8844,2019,5,Wednesday
2019-05-30,847.0,25834.0173,2019,5,Thursday
2019-05-31,1145.0,38524.64,2019,5,Friday
2019-06-01,1268.0,43546.3483,2019,6,Saturday
2019-06-02,874.0,31835.1964,2019,6,Sunday
2019-06-03,731.0,23775.9144,2019,6,Monday
2019-06-04,753.0,24830.0556,2019,6,Tuesday
2019-06-05,723.0,23779.8792,2019,6,Wednesday
2019-06-06,718.0,22900.4783,2019,6,Thursday
2019-06-07,1193.0,42963.5227,2019,6,Friday
2019-06-08,1164.0,42182.5397,2019,6,Saturday
2019-06-09,950.0,35488.8422,2019,6,Sunday
2019-06-10,788.0,25455.7093,2019,6,Monday
2019-06-11,749.0,25019.9117,2019,6,Tuesday
2019-06-12,791.0,26970.1803,2019,6,Wednesday
2019-06-13,814.0,28276.5819,2019,6,Thursday
2019-06-14,1004.0,36420.4463,2019,6,Friday
2019-06-15,1119.0,42898.9708,2019,6,Saturday
2019-06-16,995.0,37462.6105,2019,6,Sunday
2019-06-17,577.0,21310.0979,2019,6,Monday
2019-06-18,718.0,25013.7993,2019,6,Tuesday
2019-06-19,841.0,27056.3321,2019,6,Wednesday
2019-06-20,967.0,34104.1771,2019,6,Thursday
2019-06-21,1033.0,39317.8891,2019,6,Friday
2019-06-22,1018.0,49687.1627,2019,6,Saturday
2019-06-23,910.0,32392.9116,2019,6,Sunday
2019-06-24,797.0,24502.0923,2019,6,Monday
2019-06-25,770.0,25753.2758,2019,6,Tuesday
2019-06-26,903.0,29200.4629,2019,6,Wednesday
2019-06-27,849.0,26624.9949,2019,6,Thursday
2019-06-28,975.0,34060.5643,2019,6,Friday
2019-06-29,1123.0,40643.5365,2019,6,Saturday
2019-06-30,1113.0,39201.7122,2019,6,Sunday
2019-07-01,874.0,27870.5616,2019,7,Monday
2019-07-02,797.0,24850.2926,2019,7,Tuesday
2019-07-03,881.0,27710.1937,2019,7,Wednesday
2019-07-04,882.0,30446.8969,2019,7,Thursday
2019-07-05,1034.0,35188.0543,2019,7,Friday
2019-07-06,1194.0,43543.2508,2019,7,Saturday
2019-07-07,1090.0,38877.3007,2019,7,Sunday
2019-07-08,782.0,23678.4051,2019,7,Monday
2019-07-09,794.0,26491.9263,2019,7,Tuesday
2019-07-10,998.0,33242.6591,2019,7,Wednesday
2019-07-11,874.0,27775.3238,2019,7,Thursday
2019-07-12,1058.0,39038.3707,2019,7,Friday
2019-07-13,1176.0,44530.486,2019,7,Saturday
2019-07-14,929.0,35407.6051,2019,7,Sunday
2019-07-15,781.0,26755.0486,2019,7,Monday
2019-07-16,754.0,25224.3054,2019,7,Tuesday
2019-07-17,862.0,29551.1825,2019,7,Wednesday
2019-07-18,918.0,32095.6342,2019,7,Thursday
2019-07-19,1009.0,35326.574499999995,2019,7,Friday
2019-07-20,1246.0,44216.6473,2019,7,Saturday
2019-07-21,928.0,32283.9622,2019,7,Sunday
2019-07-22,780.0,25956.7196,2019,7,Monday
2019-07-23,868.0,28823.6004,2019,7,Tuesday
2019-07-24,871.0,27345.8451,2019,7,Wednesday
2019-07-25,847.0,27933.668,2019,7,Thursday
2019-07-26,1126.0,37108.3804,2019,7,Friday
2019-07-27,1281.0,46748.1721,2019,7,Saturday
2019-07-28,972.0,33746.5604,2019,7,Sunday
2019-07-29,876.0,27660.6337,2019,7,Monday
2019-07-30,819.0,26056.9547,2019,7,Tuesday
2019-07-31,891.0,31491.2913,2019,7,Wednesday
2019-08-01,853.0,28237.0991,2019,8,Thursday
2019-08-02,999.0,35647.1451,2019,8,Friday
2019-08-03,1109.0,41725.6791,2019,8,Saturday
2019-08-04,932.0,32823.7532,2019,8,Sunday
2019-08-05,743.0,24969.0301,2019,8,Monday
2019-08-06,765.0,26303.6396,2019,8,Tuesday
2019-08-07,771.0,26516.7063,2019,8,Wednesday
2019-08-08,801.0,28032.7054,2019,8,Thursday
2019-08-09,948.0,32458.6199,2019,8,Friday
2019-08-10,962.0,33127.4321,2019,8,Saturday
2019-08-11,793.0,28223.181,2019,8,Sunday
2019-08-12,773.0,26269.8149,2019,8,Monday
2019-08-13,734.0,24304.5957,2019,8,Tuesday
2019-08-14,840.0,28854.2863,2019,8,Wednesday
2019-08-15,665.0,23060.4332,2019,8,Thursday
2019-08-16,881.0,29862.7084,2019,8,Friday
2019-08-17,982.0,35126.9716,2019,8,Saturday
2019-08-18,782.0,28977.0712,2019,8,Sunday
2019-08-19,778.0,26396.7711,2019,8,Monday
2019-08-20,785.0,27383.7998,2019,8,Tuesday
2019-08-21,842.0,29009.9047,2019,8,Wednesday
2019-08-22,826.0,29341.7915,2019,8,Thursday
2019-08-23,782.0,36126.0186,2019,8,Friday
2019-08-24,1079.0,39419.280600000006,2019,8,Saturday
2019-08-25,843.0,27897.3653,2019,8,Sunday
2019-08-26,729.0,25851.5285,2019,8,Monday
2019-08-27,756.0,25041.4703,2019,8,Tuesday
2019-08-28,898.0,30648.9365,2019,8,Wednesday
2019-08-29,865.0,29231.3553,2019,8,Thursday
2019-08-30,1127.0,39325.447,2019,8,Friday
2019-08-31,1121.0,44615.7292,2019,8,Saturday
2019-09-01,1100.0,40943.2093,2019,9,Sunday
2019-09-02,835.0,28005.943,2019,9,Monday
2019-09-03,872.0,30767.5501,2019,9,Tuesday
2019-09-04,854.0,28835.8665,2019,9,Wednesday
2019-09-05,857.0,30598.5505,2019,9,Thursday
2019-09-06,1100.0,39979.1021,2019,9,Friday
2019-09-07,1150.0,43178.2414,2019,9,Saturday
2019-09-08,1067.0,38951.8472,2019,9,Sunday
2019-09-09,761.0,27508.8975,2019,9,Monday
2019-09-10,858.0,30096.549,2019,9,Tuesday
2019-09-11,841.0,30130.415,2019,9,Wednesday
2019-09-12,874.0,31026.4185,2019,9,Thursday
2019-09-13,1125.0,39545.576,2019,9,Friday
2019-09-14,1326.0,49859.0946,2019,9,Saturday
2019-09-15,909.0,36959.4939,2019,9,Sunday
2019-09-16,780.0,25536.4095,2019,9,Monday
2019-09-17,741.0,23806.3525,2019,9,Tuesday
2019-09-18,754.0,25005.0437,2019,9,Wednesday
2019-09-19,897.0,31007.0075,2019,9,Thursday
2019-09-20,1159.0,41392.8424,2019,9,Friday
2019-09-21,1124.0,44253.4869,2019,9,Saturday
2019-09-22,1082.0,41130.5874,2019,9,Sunday
2019-09-23,690.0,22732.2634,2019,9,Monday
2019-09-24,693.0,23999.1409,2019,9,Tuesday
2019-09-25,781.0,27803.6556,2019,9,Wednesday
2019-09-26,756.0,26925.0807,2019,9,Thursday
2019-09-27,1119.0,39620.329,2019,9,Friday
2019-09-28,1268.0,45936.5858,2019,9,Saturday
2019-09-29,912.0,33784.1847,2019,9,Sunday
2019-09-30,797.0,27201.7494,2019,9,Monday
2019-10-01,727.0,25441.0478,2019,10,Tuesday
2019-10-02,800.0,28000.2436,2019,10,Wednesday
2019-10-03,777.0,28721.300300000003,2019,10,Thursday
2019-10-04,991.0,35866.6133,2019,10,Friday
2019-10-05,1335.0,49230.6325,2019,10,Saturday
2019-10-06,990.0,35329.9198,2019,10,Sunday
2019-10-07,675.0,22875.6157,2019,10,Monday
2019-10-08,692.0,23000.8373,2019,10,Tuesday
2019-10-09,794.0,26230.2495,2019,10,Wednesday
2019-10-10,778.0,26395.5321,2019,10,Thursday
2019-10-11,1028.0,36899.7741,2019,10,Friday
2019-10-12,1292.0,50363.3263,2019,10,Saturday
2019-10-13,876.0,36809.6162,2019,10,Sunday
2019-10-14,643.0,21463.3209,2019,10,Monday
2019-10-15,772.0,25993.8483,2019,10,Tuesday
2019-10-16,801.0,29132.607,2019,10,Wednesday
2019-10-17,764.0,27121.5035,2019,10,Thursday
2019-10-18,1008.0,39074.0952,2019,10,Friday
2019-10-19,1285.0,49242.7747,2019,10,Saturday
2019-10-20,919.0,35847.57399999999,2019,10,Sunday
2019-10-21,663.0,22074.5196,2019,10,Monday
2019-10-22,725.0,25152.4434,2019,10,Tuesday
2019-10-23,823.0,28344.8921,2019,10,Wednesday
2019-10-24,705.0,24533.1912,2019,10,Thursday
2019-10-25,1048.0,40400.6099,2019,10,Friday
2019-10-26,1238.0,49678.531,2019,10,Saturday
2019-10-27,1108.0,47492.48069999999,2019,10,Sunday
2019-10-28,691.0,24354.1557,2019,10,Monday
2019-10-29,669.0,23122.1767,2019,10,Tuesday
2019-10-30,782.0,27800.8885,2019,10,Wednesday
2019-10-31,1151.0,46951.1203,2019,10,Thursday
2019-11-01,1035.0,42299.583900000005,2019,11,Friday
2019-11-02,1129.0,42257.0036,2019,11,Saturday
2019-11-03,806.0,31394.8145,2019,11,Sunday
2019-11-04,692.0,23346.6009,2019,11,Monday
2019-11-05,863.0,29587.32,2019,11,Tuesday
2019-11-06,710.0,25218.193,2019,11,Wednesday
2019-11-07,769.0,26224.9218,2019,11,Thursday
2019-11-08,1013.0,36394.46859999999,2019,11,Friday
2019-11-09,1196.0,48380.2655,2019,11,Saturday
2019-11-10,897.0,35623.1911,2019,11,Sunday
2019-11-11,617.0,21736.3139,2019,11,Monday
2019-11-12,692.0,23318.4343,2019,11,Tuesday
2019-11-13,750.0,27495.5989,2019,11,Wednesday
2019-11-14,723.0,25417.9198,2019,11,Thursday
2019-11-15,1050.0,40504.8511,2019,11,Friday
2019-11-16,1083.0,43830.4923,2019,11,Saturday
2019-11-17,1002.0,41095.978,2019,11,Sunday
2019-11-18,734.0,23616.3312,2019,11,Monday
2019-11-19,774.0,25619.8355,2019,11,Tuesday
2019-11-20,843.0,28579.187,2019,11,Wednesday
2019-11-21,867.0,28836.6925,2019,11,Thursday
2019-11-22,1192.0,42507.19899999999,2019,11,Friday
2019-11-23,1192.0,43389.2018,2019,11,Saturday
2019-11-24,997.0,37513.9464,2019,11,Sunday
2019-11-25,631.0,21557.8566,2019,11,Monday
2019-11-26,694.0,25230.0461,2019,11,Tuesday
2019-11-27,727.0,26971.791,2019,11,Wednesday
2019-11-28,757.0,25765.6658,2019,11,Thursday
2019-11-29,1021.0,37933.88479999999,2019,11,Friday
2019-11-30,1203.0,48830.6007,2019,11,Saturday
2019-12-01,974.0,38787.6797,2019,12,Sunday
2019-12-02,641.0,21893.7495,2019,12,Monday
2019-12-03,685.0,23844.8441,2019,12,Tuesday
2019-12-04,712.0,26713.8312,2019,12,Wednesday
2019-12-05,721.0,26080.7022,2019,12,Thursday
2019-12-06,1079.0,36303.113,2019,12,Friday
2019-12-07,1134.0,43659.3451,2019,12,Saturday
2019-12-08,909.0,35280.3185,2019,12,Sunday
2019-12-09,663.0,22101.9015,2019,12,Monday
2019-12-10,898.0,26772.9728,2019,12,Tuesday
2019-12-11,819.0,30426.6186,2019,12,Wednesday
2019-12-12,851.0,28672.8554,2019,12,Thursday
2019-12-13,1008.0,37302.8621,2019,12,Friday
2019-12-14,1172.0,46560.6288,2019,12,Saturday
2019-12-15,990.0,39736.382,2019,12,Sunday
2019-12-16,754.0,25328.9183,2019,12,Monday
2019-12-17,887.0,31145.8994,2019,12,Tuesday
2019-12-18,856.0,33523.5404,2019,12,Wednesday
2019-12-19,983.0,34951.7357,2019,12,Thursday
2019-12-20,1200.0,46925.5969,2019,12,Friday
2019-12-21,1166.0,45841.1415,2019,12,Saturday
2019-12-22,1070.0,42841.316,2019,12,Sunday
2019-12-23,842.0,32337.9413,2019,12,Monday
2019-12-24,323.0,11274.6522,2019,12,Tuesday
2019-12-25,279.0,11509.484,2019,12,Wednesday
2019-12-26,812.0,31414.927600000003,2019,12,Thursday
2019-12-27,1010.0,36806.3948,2019,12,Friday
2019-12-28,1093.0,40025.7711,2019,12,Saturday
2019-12-29,940.0,35099.4658,2019,12,Sunday
2019-12-30,867.0,33293.912399999994,2019,12,Monday
2019-12-31,374.0,13508.3627,2019,12,Tuesday
2020-01-01,835.0,36157.2827,2020,1,Wednesday
2020-01-02,792.0,29157.3457,2020,1,Thursday
2020-01-03,948.0,36615.2997,2020,1,Friday
2020-01-04,1102.0,41122.5752,2020,1,Saturday
2020-01-05,966.0,39623.0961,2020,1,Sunday
2020-01-06,738.0,28195.7165,2020,1,Monday
2020-01-07,576.0,18218.7103,2020,1,Tuesday
2020-01-08,651.0,22120.6517,2020,1,Wednesday
2020-01-09,664.0,23569.5383,2020,1,Thursday
2020-01-10,998.0,39039.651000000005,2020,1,Friday
2020-01-11,1222.0,46128.50689999999,2020,1,Saturday
2020-01-12,952.0,38164.0497,2020,1,Sunday
2020-01-13,626.0,21460.5951,2020,1,Monday
2020-01-14,723.0,26891.669,2020,1,Tuesday
2020-01-15,771.0,26979.1011,2020,1,Wednesday
2020-01-16,737.0,27135.9172,2020,1,Thursday
2020-01-17,1083.0,39968.488,2020,1,Friday
2020-01-18,1126.0,46322.6995,2020,1,Saturday
2020-01-19,1019.0,43005.5661,2020,1,Sunday
2020-01-20,694.0,24285.9694,2020,1,Monday
2020-01-21,668.0,22942.8108,2020,1,Tuesday
2020-01-22,762.0,26559.9061,2020,1,Wednesday
2020-01-23,859.0,30835.3647,2020,1,Thursday
2020-01-24,999.0,38406.109,2020,1,Friday
