data,S_R2,LT_R2,Anno,Mese,day_of_week
2019-06-08,1285.0,61227.45649999999,2019,6,Saturday
2019-06-09,776.0,46669.413,2019,6,Sunday
2019-06-10,819.0,34722.4381,2019,6,Monday
2019-06-11,803.0,34628.52189999999,2019,6,Tuesday
2019-06-12,857.0,36593.6172,2019,6,Wednesday
2019-06-13,819.0,36807.6751,2019,6,Thursday
2019-06-14,1112.0,46586.4826,2019,6,Friday
2019-06-15,1295.0,60244.5165,2019,6,Saturday
2019-06-16,935.0,46966.36,2019,6,Sunday
2019-06-17,839.0,34636.740600000005,2019,6,Monday
2019-06-18,804.0,34578.425,2019,6,Tuesday
2019-06-19,847.0,36425.3197,2019,6,Wednesday
2019-06-20,972.0,41359.1829,2019,6,Thursday
2019-06-21,1175.0,48625.7114,2019,6,Friday
2019-06-22,1289.0,60951.4486,2019,6,Saturday
2019-06-23,915.0,43309.3689,2019,6,Sunday
2019-06-24,749.0,32605.6892,2019,6,Monday
2019-06-25,717.0,29851.5574,2019,6,Tuesday
2019-06-26,749.0,31908.7104,2019,6,Wednesday
2019-06-27,865.0,35832.0865,2019,6,Thursday
2019-06-28,1114.0,49532.6594,2019,6,Friday
2019-06-29,1105.0,50234.5529,2019,6,Saturday
2019-06-30,1127.0,49331.611,2019,6,Sunday
2019-07-01,896.0,36091.8222,2019,7,Monday
2019-07-02,887.0,34271.7725,2019,7,Tuesday
2019-07-03,942.0,38661.0952,2019,7,Wednesday
2019-07-04,875.0,38528.0266,2019,7,Thursday
2019-07-05,1091.0,45324.23069999999,2019,7,Friday
2019-07-06,1215.0,53954.4852,2019,7,Saturday
2019-07-07,918.0,40544.0035,2019,7,Sunday
2019-07-08,865.0,33970.034700000004,2019,7,Monday
2019-07-09,867.0,35918.4448,2019,7,Tuesday
2019-07-10,1047.0,41430.2602,2019,7,Wednesday
2019-07-11,935.0,41078.7972,2019,7,Thursday
2019-07-12,1136.0,45946.4152,2019,7,Friday
2019-07-13,1240.0,54682.8107,2019,7,Saturday
2019-07-14,999.0,47620.8824,2019,7,Sunday
2019-07-15,885.0,39447.5298,2019,7,Monday
2019-07-16,840.0,35762.1656,2019,7,Tuesday
2019-07-17,881.0,35598.2459,2019,7,Wednesday
2019-07-18,906.0,38243.387,2019,7,Thursday
2019-07-19,1111.0,47544.6839,2019,7,Friday
2019-07-20,1149.0,51693.3928,2019,7,Saturday
2019-07-21,992.0,45729.7141,2019,7,Sunday
2019-07-22,835.0,34938.1067,2019,7,Monday
2019-07-23,749.0,31818.1395,2019,7,Tuesday
2019-07-24,873.0,37396.0762,2019,7,Wednesday
2019-07-25,826.0,33051.3575,2019,7,Thursday
2019-07-26,1140.0,47629.0185,2019,7,Friday
2019-07-27,1142.0,56039.8048,2019,7,Saturday
2019-07-28,1019.0,48398.6027,2019,7,Sunday
2019-07-29,793.0,32204.5423,2019,7,Monday
2019-07-30,858.0,36819.9825,2019,7,Tuesday
2019-07-31,874.0,38520.5513,2019,7,Wednesday
2019-08-01,868.0,39445.7126,2019,8,Thursday
2019-08-02,1146.0,50871.8945,2019,8,Friday
2019-08-03,1077.0,50795.2417,2019,8,Saturday
2019-08-04,825.0,39194.4434,2019,8,Sunday
2019-08-05,771.0,33537.5411,2019,8,Monday
2019-08-06,735.0,31973.0971,2019,8,Tuesday
2019-08-07,770.0,34965.199499999995,2019,8,Wednesday
2019-08-08,808.0,35080.8808,2019,8,Thursday
2019-08-09,1050.0,46367.7165,2019,8,Friday
2019-08-10,966.0,42782.257,2019,8,Saturday
2019-08-11,800.0,36518.2034,2019,8,Sunday
2019-08-12,791.0,37877.5929,2019,8,Monday
2019-08-13,765.0,34185.7859,2019,8,Tuesday
2019-08-14,816.0,38853.388,2019,8,Wednesday
2019-08-15,666.0,32004.3199,2019,8,Thursday
2019-08-16,959.0,41975.2137,2019,8,Friday
2019-08-17,967.0,43274.6356,2019,8,Saturday
2019-08-18,773.0,37582.5457,2019,8,Sunday
2019-08-19,781.0,35003.1542,2019,8,Monday
2019-08-20,801.0,34716.6148,2019,8,Tuesday
2019-08-21,869.0,37333.6719,2019,8,Wednesday
2019-08-22,843.0,40899.1835,2019,8,Thursday
2019-08-23,960.0,39611.69729999999,2019,8,Friday
2019-08-24,1255.0,56455.0763,2019,8,Saturday
2019-08-25,890.0,42572.453,2019,8,Sunday
2019-08-26,797.0,35164.3481,2019,8,Monday
2019-08-27,864.0,37400.6605,2019,8,Tuesday
2019-08-28,891.0,39544.75,2019,8,Wednesday
2019-08-29,830.0,38091.5269,2019,8,Thursday
2019-08-30,1141.0,49037.8854,2019,8,Friday
2019-08-31,1234.0,59806.53,2019,8,Saturday
2019-09-01,985.0,49142.2505,2019,9,Sunday
2019-09-02,914.0,40676.7417,2019,9,Monday
2019-09-03,848.0,40805.1434,2019,9,Tuesday
2019-09-04,730.0,40939.2858,2019,9,Wednesday
2019-09-05,926.0,42435.2544,2019,9,Thursday
2019-09-06,1238.0,57196.1222,2019,9,Friday
2019-09-07,1280.0,61173.4361,2019,9,Saturday
2019-09-08,968.0,50990.5081,2019,9,Sunday
2019-09-09,903.0,38735.3526,2019,9,Monday
2019-09-10,932.0,44699.403,2019,9,Tuesday
2019-09-11,958.0,43908.5493,2019,9,Wednesday
2019-09-12,950.0,48052.2609,2019,9,Thursday
2019-09-13,1205.0,55202.2821,2019,9,Friday
2019-09-14,1329.0,64190.6489,2019,9,Saturday
2019-09-15,1122.0,58734.67109999999,2019,9,Sunday
2019-09-16,926.0,43831.2357,2019,9,Monday
2019-09-17,810.0,35704.1391,2019,9,Tuesday
2019-09-18,786.0,35822.6288,2019,9,Wednesday
2019-09-19,1003.0,44740.4965,2019,9,Thursday
2019-09-20,1218.0,56580.3392,2019,9,Friday
2019-09-21,1381.0,68054.1813,2019,9,Saturday
2019-09-22,1005.0,54768.13649999999,2019,9,Sunday
2019-09-23,837.0,35049.5754,2019,9,Monday
2019-09-24,799.0,33927.7022,2019,9,Tuesday
2019-09-25,865.0,38540.6231,2019,9,Wednesday
2019-09-26,899.0,40588.3597,2019,9,Thursday
2019-09-27,1280.0,55765.2424,2019,9,Friday
2019-09-28,1438.0,68109.0277,2019,9,Saturday
2019-09-29,1012.0,51775.910200000006,2019,9,Sunday
2019-09-30,777.0,33593.5026,2019,9,Monday
2019-10-01,771.0,33376.3059,2019,10,Tuesday
2019-10-02,812.0,37181.2749,2019,10,Wednesday
2019-10-03,792.0,35948.0569,2019,10,Thursday
2019-10-04,1240.0,55900.376,2019,10,Friday
2019-10-05,1336.0,46685.4374,2019,10,Saturday
2019-10-06,966.0,64661.8406,2019,10,Sunday
2019-10-07,742.0,30119.3053,2019,10,Monday
2019-10-08,776.0,34197.597700000006,2019,10,Tuesday
2019-10-09,749.0,34302.3345,2019,10,Wednesday
2019-10-10,836.0,37317.5649,2019,10,Thursday
2019-10-11,1200.0,53273.283,2019,10,Friday
2019-10-12,1407.0,65998.9694,2019,10,Saturday
2019-10-13,1105.0,56393.29149999999,2019,10,Sunday
2019-10-14,784.0,34341.9825,2019,10,Monday
2019-10-15,788.0,33936.2926,2019,10,Tuesday
2019-10-16,906.0,40565.9338,2019,10,Wednesday
2019-10-17,878.0,40540.3691,2019,10,Thursday
2019-10-18,1245.0,55885.8797,2019,10,Friday
2019-10-19,1431.0,70789.9759,2019,10,Saturday
2019-10-20,1088.0,53114.2367,2019,10,Sunday
2019-10-21,816.0,34022.0314,2019,10,Monday
2019-10-22,720.0,32933.8177,2019,10,Tuesday
2019-10-23,818.0,37748.0348,2019,10,Wednesday
2019-10-24,828.0,38140.9217,2019,10,Thursday
2019-10-25,1364.0,61124.61949999999,2019,10,Friday
2019-10-26,1489.0,77772.0713,2019,10,Saturday
2019-10-27,1056.0,54943.2072,2019,10,Sunday
2019-10-28,767.0,35710.1276,2019,10,Monday
2019-10-29,859.0,34647.5199,2019,10,Tuesday
2019-10-30,859.0,38624.999,2019,10,Wednesday
2019-10-31,1421.0,68052.0337,2019,10,Thursday
2019-11-01,1387.0,66756.2049,2019,11,Friday
2019-11-02,1369.0,66827.5713,2019,11,Saturday
2019-11-03,950.0,51496.97,2019,11,Sunday
2019-11-04,696.0,30139.0054,2019,11,Monday
2019-11-05,813.0,34532.0864,2019,11,Tuesday
2019-11-06,814.0,35693.277200000004,2019,11,Wednesday
2019-11-07,910.0,42621.1457,2019,11,Thursday
2019-11-08,1094.0,48814.7415,2019,11,Friday
2019-11-09,1043.0,47126.521400000005,2019,11,Saturday
2019-11-10,874.0,44047.3999,2019,11,Sunday
2019-11-11,657.0,29216.6525,2019,11,Monday
2019-11-12,683.0,27190.8049,2019,11,Tuesday
2019-11-13,766.0,34805.8641,2019,11,Wednesday
2019-11-14,732.0,32555.5097,2019,11,Thursday
2019-11-15,1034.0,45290.6951,2019,11,Friday
2019-11-16,1229.0,61915.3493,2019,11,Saturday
2019-11-17,934.0,47349.5414,2019,11,Sunday
2019-11-18,594.0,26814.025,2019,11,Monday
2019-11-19,610.0,26460.497,2019,11,Tuesday
2019-11-20,687.0,29525.2874,2019,11,Wednesday
2019-11-21,724.0,30269.4308,2019,11,Thursday
2019-11-22,968.0,43697.0107,2019,11,Friday
2019-11-23,1213.0,55517.4011,2019,11,Saturday
2019-11-24,830.0,42084.4935,2019,11,Sunday
2019-11-25,652.0,26876.2228,2019,11,Monday
2019-11-26,655.0,29127.238,2019,11,Tuesday
2019-11-27,744.0,33061.6412,2019,11,Wednesday
2019-11-28,751.0,32646.1219,2019,11,Thursday
2019-11-29,1003.0,45482.864,2019,11,Friday
2019-11-30,1172.0,55785.2729,2019,11,Saturday
2019-12-01,825.0,42662.3631,2019,12,Sunday
2019-12-02,600.0,26273.6558,2019,12,Monday
2019-12-03,614.0,27292.1138,2019,12,Tuesday
2019-12-04,747.0,32308.4531,2019,12,Wednesday
2019-12-05,690.0,29825.0841,2019,12,Thursday
2019-12-06,972.0,46571.2016,2019,12,Friday
2019-12-07,1113.0,52287.4933,2019,12,Saturday
2019-12-08,798.0,40813.2795,2019,12,Sunday
2019-12-09,670.0,31180.0545,2019,12,Monday
2019-12-10,887.0,37624.5891,2019,12,Tuesday
2019-12-11,760.0,34681.0142,2019,12,Wednesday
2019-12-12,795.0,34246.2904,2019,12,Thursday
2019-12-13,1093.0,47475.0521,2019,12,Friday
2019-12-14,1166.0,55527.0653,2019,12,Saturday
2019-12-15,835.0,46891.1114,2019,12,Sunday
2019-12-16,668.0,27499.8115,2019,12,Monday
2019-12-17,857.0,35966.1876,2019,12,Tuesday
2019-12-18,720.0,31358.3053,2019,12,Wednesday
2019-12-19,852.0,39866.064,2019,12,Thursday
2019-12-20,1004.0,50999.6767,2019,12,Friday
2019-12-21,1159.0,58617.6269,2019,12,Saturday
2019-12-22,831.0,47159.4788,2019,12,Sunday
2019-12-23,850.0,41344.1084,2019,12,Monday
2019-12-24,323.0,17494.390900000002,2019,12,Tuesday
2019-12-25,491.0,21350.448,2019,12,Wednesday
2019-12-26,930.0,46099.2665,2019,12,Thursday
2019-12-27,1001.0,43266.2517,2019,12,Friday
2019-12-28,1013.0,44955.7934,2019,12,Saturday
2019-12-29,849.0,42943.4509,2019,12,Sunday
2019-12-30,816.0,38814.2356,2019,12,Monday
2019-12-31,235.0,14240.2813,2019,12,Tuesday
2020-01-01,1065.0,55709.0744,2020,1,Wednesday
2020-01-02,872.0,41270.3879,2020,1,Thursday
2020-01-03,957.0,44360.9082,2020,1,Friday
2020-01-04,1101.0,54019.1197,2020,1,Saturday
2020-01-05,886.0,42700.4417,2020,1,Sunday
2020-01-06,777.0,39160.1644,2020,1,Monday
2020-01-07,564.0,25811.5914,2020,1,Tuesday
2020-01-08,622.0,27040.8033,2020,1,Wednesday
2020-01-09,627.0,26574.0307,2020,1,Thursday
2020-01-10,955.0,43345.5064,2020,1,Friday
2020-01-11,1240.0,60301.4692,2020,1,Saturday
2020-01-12,822.0,42024.8563,2020,1,Sunday
2020-01-13,632.0,26548.3834,2020,1,Monday
2020-01-14,648.0,31444.3745,2020,1,Tuesday
2020-01-15,671.0,30617.7137,2020,1,Wednesday
2020-01-16,768.0,35523.4516,2020,1,Thursday
2020-01-17,1104.0,51075.4209,2020,1,Friday
2020-01-18,1140.0,54721.4262,2020,1,Saturday
2020-01-19,814.0,42637.4592,2020,1,Sunday
2020-01-20,674.0,30371.1527,2020,1,Monday
2020-01-21,676.0,29559.0708,2020,1,Tuesday
